            Instance |     Method |               Status |      Value |      RAM |   Best (s) | Proved (s) | Solution                                                                        
                 197 |        lns |       open(improved) |       8754 |     0.05 |      14.50 |       N.A. | 4 4 4 4 4 0 0 0 0 5 5 5 5 8 8 8 1 1 1 1 1 1 9 9 9 6 6 6 2 3 3 3 7 7 7 7 7 3 2 9 9 7 7 7 3 3 3 6 6 2 
                 198 |        lns |       open(improved) |       8159 |     0.05 |      19.95 |       N.A. | 1 1 1 1 1 4 4 4 8 8 8 8 8 8 0 0 0 0 0 2 2 3 3 3 3 0 0 7 7 6 5 5 5 5 5 6 7 9 9 9 7 7 6 6 6 3 3 5 5 2 
                 199 |        lns |       open(improved) |      10697 |     0.03 |       5.51 |       N.A. | 7 7 7 1 1 1 1 1 1 1 1 1 0 0 0 0 4 4 4 4 4 5 5 5 8 8 8 3 3 9 9 6 2 2 2 2 3 3 6 6 8 3 3 2 2 5 3 3 5 5 
                 200 |        lns |       open(improved) |       8442 |     0.05 |      13.87 |       N.A. | 6 6 6 6 5 5 5 5 5 5 9 9 9 9 2 2 2 2 2 2 3 8 8 1 8 8 8 8 8 8 8 8 1 2 7 7 3 3 0 0 1 1 7 7 4 4 4 1 0 0 
                 201 |        lns |       open(improved) |      10479 |     0.05 |      16.54 |       N.A. | 1 1 1 1 1 9 9 9 9 9 0 0 0 0 5 5 5 3 3 3 3 2 2 2 8 4 4 6 6 6 7 7 8 8 2 2 2 2 2 4 4 4 5 5 5 5 5 8 8 3 
                 203 |        lns |       open(improved) |       7885 |     0.03 |      14.00 |       N.A. | 1 1 1 1 1 1 1 1 6 6 6 3 3 3 3 3 2 2 8 5 5 5 5 9 7 0 0 0 0 8 8 8 4 7 7 2 2 2 2 2 4 4 4 4 0 0 0 5 5 2 
                 202 |        lns |       open(improved) |       9010 |     0.05 |      13.72 |       N.A. | 6 6 6 6 6 2 2 2 2 2 3 3 3 3 3 5 5 5 7 7 0 0 4 4 8 8 8 9 9 9 9 0 1 1 1 7 7 7 4 4 4 0 9 5 5 5 0 0 1 3 
                 204 |        lns |       open(improved) |      10144 |     0.03 |      14.76 |       N.A. | 0 0 0 0 0 0 0 0 2 2 2 9 9 9 6 6 6 6 6 5 5 5 3 3 3 3 7 7 7 4 4 1 1 8 8 8 1 1 1 1 4 4 4 7 7 7 3 3 3 3 
                 205 |        lns |       open(improved) |      10486 |     0.05 |      23.55 |       N.A. | 6 6 6 6 6 6 5 5 5 4 4 4 4 4 9 9 9 8 8 8 8 8 1 1 1 0 2 7 7 7 3 3 3 3 3 2 2 2 1 1 0 0 0 9 9 9 9 1 1 1 
                 206 |        lns |       open(improved) |      11100 |     0.05 |      56.54 |       N.A. | 6 6 5 5 5 5 7 7 7 7 8 8 8 0 0 0 0 1 1 1 1 3 3 3 3 3 4 4 4 4 2 2 2 2 2 9 9 9 9 9 3 3 3 3 1 1 2 2 3 4 
                 207 |        lns |       open(improved) |       8901 |     0.05 |     188.23 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 9 9 9 9 9 8 8 8 1 1 0 0 0 7 7 7 3 3 3 3 3 3 4 4 5 5 5 5 8 8 7 7 0 0 1 
                 208 |        lns |       open(improved) |       9882 |     0.05 |      10.34 |       N.A. | 4 4 4 4 4 4 4 2 2 2 2 2 0 0 0 3 6 6 6 6 6 8 8 8 8 7 7 7 5 1 1 1 1 9 9 9 9 9 8 7 7 7 7 8 8 5 5 3 3 1 
                 209 |        lns |       open(improved) |      10424 |     0.05 |      69.62 |       N.A. | 3 5 5 5 2 2 2 2 2 2 2 2 1 4 4 7 7 7 7 6 0 0 0 0 0 1 1 1 1 6 6 6 6 6 9 9 9 0 0 8 8 8 6 6 0 0 0 9 9 1 
                 210 |        lns |       open(improved) |       8876 |     0.05 |      79.91 |       N.A. | 7 7 7 7 0 0 0 0 2 2 2 2 2 2 6 6 6 5 5 5 3 4 4 8 8 8 8 1 1 1 1 3 3 3 9 9 5 5 5 1 1 1 4 4 6 6 6 6 8 3 
                 211 |        lns |       open(improved) |      10084 |     0.05 |      10.34 |       N.A. | 7 7 7 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 8 8 4 4 6 6 6 0 0 0 0 0 4 4 5 5 3 3 3 3 8 8 4 4 9 9 6 6 6 5 
                 212 |        lns |       open(improved) |       8422 |     0.05 |      24.62 |       N.A. | 9 9 9 9 9 5 5 5 5 5 6 6 6 6 1 1 1 1 1 3 3 4 2 2 2 0 7 7 7 4 4 4 0 0 8 8 3 3 3 3 3 2 2 2 2 3 3 0 0 1 
                 213 |        lns |       open(improved) |       8898 |     0.05 |       4.55 |       N.A. | 5 5 5 5 5 2 2 2 2 2 2 7 7 7 4 4 4 4 4 3 3 3 9 8 8 1 1 1 1 6 6 6 6 6 0 0 9 9 3 3 3 6 6 6 6 8 0 0 0 1 
                 214 |        lns |       open(improved) |       9809 |     0.03 |       5.60 |       N.A. | 3 3 3 3 3 5 5 5 5 5 2 2 2 1 1 1 1 1 1 8 7 7 7 0 0 0 0 0 0 4 4 7 7 7 7 9 9 9 7 7 7 7 4 6 8 8 0 0 0 4 
                 215 |        lns |       open(improved) |      10106 |     0.05 |      10.01 |       N.A. | 7 7 7 7 1 1 1 6 6 6 6 6 6 6 6 8 8 8 8 8 0 0 0 0 9 9 3 3 3 2 2 4 4 4 4 4 4 0 0 5 5 5 2 2 2 3 3 8 8 0 
                 216 |        lns |       open(improved) |       7789 |     0.05 |      20.84 |       N.A. | 2 2 2 2 2 0 0 0 7 7 7 3 3 3 3 5 5 4 9 8 8 6 6 6 9 9 9 4 1 5 5 5 5 5 1 1 1 8 8 3 3 3 9 4 4 4 0 0 0 1 
                 217 |        lns |       open(improved) |       9245 |     0.05 |      41.30 |       N.A. | 8 8 8 8 8 3 3 9 9 9 9 0 0 0 0 6 6 6 4 5 5 7 7 7 7 7 1 2 2 4 4 4 4 4 1 1 1 0 0 0 6 6 6 4 4 4 2 2 7 1 
                 218 |        lns |       open(improved) |       9024 |     0.05 |      13.67 |       N.A. | 7 7 7 8 8 8 8 8 3 3 3 3 3 3 3 2 2 2 0 0 9 9 5 5 5 5 4 4 4 4 6 6 1 1 6 6 6 6 6 6 9 9 9 1 1 1 5 2 2 0 
                 219 |        lns |       open(improved) |      10088 |     0.05 |      20.83 |       N.A. | 8 8 8 8 8 8 4 4 4 1 1 1 3 3 3 3 3 5 5 5 2 2 9 9 9 6 6 6 0 0 7 2 2 2 2 6 6 6 9 9 5 5 5 3 3 3 5 5 1 0 
                 220 |        lns |       open(improved) |      10368 |     0.05 |      14.14 |       N.A. | 7 7 7 3 3 3 3 3 3 9 9 9 8 8 8 8 5 5 5 5 5 5 5 4 1 1 1 1 6 2 2 2 2 2 0 0 0 0 4 6 6 2 2 2 2 4 4 0 0 1 
                 221 |        lns |       open(improved) |       9041 |     0.05 |      18.61 |       N.A. | 9 3 3 3 3 3 3 3 6 6 6 6 6 0 0 0 0 0 0 0 1 1 1 1 4 4 4 5 5 5 2 2 8 8 8 8 8 7 7 7 0 0 1 1 2 2 0 1 1 1 
                 222 |        lns |       open(improved) |       8680 |     0.01 |       2.30 |       N.A. | 5 5 5 5 1 1 1 1 1 2 2 2 2 6 6 6 6 6 6 3 3 4 0 0 0 0 7 7 7 8 8 9 9 9 9 3 3 3 3 0 0 0 0 7 0 0 0 9 8 8 
                 223 |        lns |       open(improved) |       8561 |     0.05 |      16.89 |       N.A. | 0 0 0 0 0 0 0 0 0 4 4 4 4 7 7 7 7 2 2 3 3 3 3 1 1 6 6 8 8 2 2 2 2 5 5 5 5 9 9 9 2 2 2 1 6 6 8 5 1 1 
                 224 |        lns |       open(improved) |       9375 |     0.03 |       4.47 |       N.A. | 9 9 6 6 6 6 6 6 1 1 1 1 5 5 5 5 5 5 5 5 0 0 0 0 0 2 2 2 4 4 4 7 8 8 8 8 4 4 3 3 0 0 0 0 8 4 4 4 3 2 
                 225 |        lns |       open(improved) |       8507 |     0.05 |      11.54 |       N.A. | 4 4 4 4 4 0 0 0 1 1 1 1 1 8 8 8 8 3 3 3 2 2 2 7 7 7 5 5 5 5 5 6 6 6 6 9 9 9 9 3 3 3 7 6 6 2 2 3 9 0 
                 226 |        lns |       open(improved) |       9017 |     0.03 |       5.95 |       N.A. | 9 9 2 2 2 2 2 2 2 1 1 1 1 1 1 1 5 5 5 3 3 0 0 0 0 0 7 7 8 8 8 8 6 6 6 0 0 0 0 4 4 4 4 3 3 6 6 8 8 0 
                 227 |        lns |       open(improved) |       9570 |     0.05 |     100.72 |       N.A. | 7 7 7 5 5 5 5 5 5 5 5 5 9 9 3 3 3 3 4 4 0 0 1 1 6 6 6 6 6 6 6 9 9 9 2 2 1 1 1 4 4 0 0 0 0 1 1 2 4 4 
                 228 |        lns |       open(improved) |       8513 |     0.05 |      23.81 |       N.A. | 5 5 5 5 5 5 5 5 4 4 1 1 1 1 1 1 1 1 3 3 3 7 7 6 6 9 9 0 0 0 0 8 2 2 2 7 7 7 7 3 3 3 9 9 2 2 6 6 1 1 
                 229 |        lns |       open(improved) |       9329 |     0.05 |      10.68 |       N.A. | 9 9 9 7 7 7 7 7 7 1 1 1 1 4 4 4 4 4 8 8 8 8 2 2 2 2 2 6 0 0 3 3 5 5 5 6 6 6 6 3 3 3 7 7 7 0 0 2 2 6 
                 230 |        lns |       open(improved) |       8832 |     0.05 |      11.86 |       N.A. | 3 3 3 3 3 5 5 5 8 8 8 8 8 8 0 1 1 1 1 1 1 1 9 6 6 6 4 4 4 4 7 9 9 9 2 2 0 0 0 0 2 6 6 6 9 2 2 2 0 4 
                 231 |        lns |       open(improved) |       9016 |     0.03 |       9.53 |       N.A. | 0 0 0 0 0 0 4 4 4 4 4 6 6 3 3 3 3 3 5 5 2 2 2 2 7 7 7 7 7 8 1 1 1 1 9 9 9 2 2 2 5 5 8 8 8 7 7 3 9 1 
                 232 |        lns |       open(improved) |       8061 |     0.03 |       2.86 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 9 9 9 8 8 8 3 3 7 7 4 1 1 1 4 4 4 4 4 9 9 9 7 7 3 3 0 0 4 4 1 
                 233 |        lns |       open(improved) |      10934 |     0.10 |      58.99 |       N.A. | 8 8 8 8 8 9 9 9 9 9 9 9 3 3 3 3 3 6 0 0 0 0 7 4 4 4 4 4 2 2 2 1 5 5 7 7 7 7 6 0 0 0 0 0 5 5 5 1 1 2 
                 234 |        lns |       open(improved) |      10194 |     0.03 |       5.77 |       N.A. | 7 7 7 7 7 8 8 8 8 8 8 8 3 3 3 3 3 2 2 9 1 1 1 1 1 1 1 4 4 5 5 5 9 9 9 6 6 6 6 4 4 4 4 4 2 2 0 0 0 5 
                 235 |        lns |       open(improved) |      11330 |     0.05 |       4.29 |       N.A. | 8 8 8 8 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 7 7 7 7 7 7 7 1 3 0 0 0 9 9 9 9 4 4 4 4 4 9 3 3 3 0 0 1 1 4 4 
                 236 |        lns |       open(improved) |       8960 |     0.05 |      13.62 |       N.A. | 1 1 1 9 9 9 9 9 7 7 7 7 7 3 3 3 3 3 3 8 8 5 5 5 5 2 4 4 0 0 0 6 6 6 8 8 8 8 4 4 4 0 0 0 0 0 0 5 2 2 
                 237 |        lns |       open(improved) |       8857 |     0.05 |      20.93 |       N.A. | 2 2 2 2 4 4 4 4 8 8 9 9 9 9 9 1 1 1 1 1 6 3 5 5 5 5 3 3 3 3 0 0 0 0 5 5 5 1 1 1 1 6 6 6 7 7 3 3 5 0 
                 238 |        lns |       open(improved) |       8871 |     0.05 |      21.61 |       N.A. | 0 0 0 0 1 1 1 1 8 8 8 8 8 2 2 2 2 2 9 9 9 3 4 4 4 3 3 7 7 6 6 5 5 5 9 9 3 3 3 6 5 9 9 3 3 3 2 7 6 5 
                 239 |        lns |       open(improved) |       8822 |     0.05 |       5.03 |       N.A. | 0 0 0 0 0 3 3 3 3 3 4 4 4 4 8 8 8 8 8 9 9 9 9 7 7 7 7 2 2 2 5 5 6 6 1 1 1 9 7 7 7 8 9 6 2 2 5 5 4 1 
                 240 |        lns |       open(improved) |       8752 |     0.03 |       3.28 |       N.A. | 2 2 2 2 2 2 2 1 1 1 1 3 3 3 3 3 3 3 5 5 7 7 7 7 7 7 8 9 0 0 0 8 5 5 5 4 4 4 4 6 6 6 6 6 6 5 5 9 4 0 
                 241 |        lns |       open(improved) |       8867 |     0.05 |      24.31 |       N.A. | 1 1 1 1 3 3 3 3 3 3 6 6 6 6 6 9 9 9 9 9 0 7 7 7 8 8 8 8 5 5 5 4 2 2 2 4 4 4 0 7 7 7 7 7 4 4 4 0 2 2 
                 242 |        lns |       open(improved) |       9796 |     0.03 |       7.96 |       N.A. | 3 3 3 3 3 2 2 2 2 2 8 8 8 9 9 9 9 9 9 7 7 7 1 1 5 5 5 4 4 4 0 0 0 0 6 6 6 6 1 1 5 5 5 5 4 4 4 4 0 0 
                 243 |        lns |       open(improved) |      10200 |     0.05 |      16.51 |       N.A. | 6 6 6 9 9 9 9 9 9 5 5 5 5 5 2 2 2 1 1 1 0 8 4 4 7 7 7 7 7 3 3 3 3 0 0 0 0 0 0 8 8 2 2 2 2 3 3 3 3 1 
                 244 |        lns |       open(improved) |       9651 |     0.10 |      27.64 |       N.A. | 0 0 0 0 3 3 3 3 3 3 4 4 4 4 4 9 9 9 8 8 7 2 1 1 1 1 1 6 5 5 2 2 2 2 2 8 8 8 8 7 6 6 6 6 2 2 2 5 5 9 
                 245 |        lns |       open(improved) |       9362 |     0.05 |      18.21 |       N.A. | 0 0 0 0 0 4 4 4 4 4 4 4 9 9 1 8 8 8 8 8 8 8 8 5 7 7 3 3 2 2 6 6 5 5 7 7 7 7 1 1 1 2 2 2 2 6 3 3 5 1 
                 246 |        lns |       open(improved) |       9903 |     0.05 |       8.35 |       N.A. | 7 7 7 7 7 7 3 3 3 3 3 3 3 8 8 8 8 8 4 4 9 9 9 9 5 5 0 0 0 0 1 1 1 1 6 6 6 6 5 5 2 2 0 0 0 0 0 5 5 1 
                 247 |        lns |       open(improved) |      11240 |     0.10 |      32.41 |       N.A. | 1 1 1 1 8 5 5 5 5 7 7 7 7 6 6 6 2 4 4 4 4 4 4 3 3 3 3 0 0 9 9 9 9 9 3 3 3 3 0 0 0 0 0 2 2 2 2 6 6 3 
                 248 |        lns |       open(improved) |       9194 |     0.01 |       0.40 |       N.A. | 1 1 1 1 1 1 4 4 4 4 3 3 3 3 3 3 7 7 6 6 6 6 6 0 0 0 0 9 9 9 9 8 8 5 5 5 9 9 9 6 6 7 7 2 2 2 8 0 0 0 
                 249 |        lns |       open(improved) |      12897 |     0.05 |      12.52 |       N.A. | 5 5 5 5 6 6 6 9 9 9 2 2 2 2 2 2 2 2 8 8 8 8 8 8 8 1 1 1 1 7 7 7 0 0 0 0 3 3 3 4 4 4 4 4 0 0 3 3 3 7 
                 250 |        lns |       open(improved) |       8671 |     0.03 |       9.64 |       N.A. | 7 7 7 7 7 1 1 1 1 1 1 1 0 0 0 0 0 0 5 5 5 9 8 8 4 4 4 6 6 6 6 8 8 8 8 9 2 2 3 3 3 6 6 9 9 9 5 0 0 8 
                 251 |        lns |       open(improved) |       9229 |     0.03 |       3.30 |       N.A. | 4 4 4 4 4 1 1 1 1 1 1 7 7 7 7 2 2 2 8 8 3 3 3 3 3 6 6 6 6 6 8 8 8 9 9 9 2 2 5 5 0 0 0 3 3 3 3 8 5 5 
                 252 |        lns |       open(improved) |       9510 |     0.05 |      27.29 |       N.A. | 6 6 6 6 6 3 3 3 4 4 4 4 8 8 8 8 8 7 2 2 2 2 2 2 5 0 7 7 7 1 1 1 1 5 5 5 5 9 9 0 0 0 9 9 9 1 1 1 5 0 
                 253 |        lns |       open(improved) |       8252 |     0.03 |       9.79 |       N.A. | 4 4 4 4 4 4 4 3 3 3 1 1 1 1 1 6 6 6 5 5 8 8 8 8 7 7 7 7 7 2 2 9 9 0 0 0 0 0 0 2 2 9 9 8 6 6 7 7 7 5 
                 254 |        lns |       open(improved) |      10079 |     0.05 |      41.74 |       N.A. | 9 9 5 5 5 5 5 5 5 7 7 7 7 7 1 1 1 1 8 8 3 3 3 3 4 0 0 2 2 2 6 6 6 6 6 6 4 4 4 4 8 8 2 2 2 4 4 3 0 1 
                 255 |        lns |       open(improved) |      10422 |     0.05 |       5.94 |       N.A. | 6 6 6 6 5 5 5 5 8 8 1 1 1 1 1 1 0 0 0 0 0 9 9 9 2 7 7 7 3 3 3 3 3 3 3 3 4 4 0 0 0 0 0 9 9 2 2 3 3 1 
                 256 |        lns |       open(improved) |       9264 |     0.05 |      20.48 |       N.A. | 9 9 9 7 7 7 4 4 4 6 6 6 6 6 6 6 2 2 2 2 5 3 3 1 1 1 0 5 5 5 5 8 8 8 8 8 8 8 3 3 3 0 0 5 5 5 5 3 3 0 
                 257 |        lns |       open(improved) |       8876 |     0.05 |       9.15 |       N.A. | 0 0 0 0 0 0 9 9 9 9 9 9 9 9 4 4 3 3 3 5 7 1 1 1 1 1 1 6 6 6 8 8 8 2 7 7 3 3 3 4 4 9 6 6 5 5 8 2 2 1 
                 258 |        lns |       open(improved) |       7632 |     0.05 |      55.09 |       N.A. | 5 5 5 5 5 5 5 3 3 3 3 8 8 8 6 6 6 6 0 0 9 7 7 1 1 2 2 2 4 0 0 0 9 4 4 4 4 8 8 8 9 9 3 3 0 0 1 1 2 2 
                 259 |        lns |       open(improved) |      10082 |     0.05 |       8.79 |       N.A. | 1 1 1 8 8 8 8 8 8 8 6 6 6 6 6 2 2 9 9 9 9 9 9 0 0 5 5 4 7 7 2 2 2 2 3 0 0 5 5 5 4 4 3 3 3 3 0 0 0 0 
                 260 |        lns |       open(improved) |       9305 |     0.05 |       6.64 |       N.A. | 6 6 5 5 5 4 4 4 4 4 4 1 1 1 1 1 0 0 0 0 2 2 2 2 9 9 7 7 8 8 3 3 3 3 3 3 3 9 9 9 2 2 2 8 8 0 0 3 3 3 
                 261 |        lns |       open(improved) |      10718 |     0.05 |      76.33 |       N.A. | 4 4 4 4 4 3 3 6 6 6 1 1 1 1 1 9 8 5 5 5 0 0 0 0 0 0 2 2 2 2 2 8 8 8 5 5 5 5 5 7 7 7 7 9 9 8 1 1 2 0 
                 262 |        lns |       open(improved) |      10051 |     0.05 |      13.06 |       N.A. | 1 1 1 1 1 1 1 7 7 7 4 4 4 4 4 2 2 2 2 2 9 9 9 3 3 3 5 5 5 5 5 8 0 0 0 0 9 9 9 9 9 3 3 3 6 2 2 2 5 5 
                 263 |        lns |       open(improved) |       8995 |     0.03 |       4.17 |       N.A. | 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 6 6 6 6 7 7 9 9 9 9 9 2 8 3 4 4 4 4 2 2 2 3 5 5 5 2 2 2 8 8 4 4 3 3 
                 264 |        lns |       open(improved) |       8805 |     0.05 |      10.60 |       N.A. | 7 7 7 7 6 6 6 6 9 9 9 9 9 9 3 3 3 3 0 1 1 4 2 2 2 2 8 8 8 4 4 4 1 1 8 8 8 8 8 2 2 0 0 0 4 4 1 1 1 5 
                 265 |        lns |       open(improved) |       9656 |     0.05 |      31.53 |       N.A. | 4 4 4 4 4 5 5 5 5 5 5 5 5 3 3 3 6 6 1 1 8 8 2 2 2 2 2 2 1 1 9 9 7 7 0 0 1 1 1 1 8 8 8 8 0 0 0 9 9 1 
                 266 |        lns |       open(improved) |       7322 |     0.10 |      34.80 |       N.A. | 1 1 1 1 1 7 7 7 8 8 3 3 3 3 5 5 5 5 5 4 6 6 6 6 9 0 0 0 0 4 4 4 2 2 0 0 9 9 6 6 6 4 4 4 0 0 0 7 2 2 
                 267 |        lns |       open(improved) |       8912 |     0.05 |      39.13 |       N.A. | 6 6 6 6 6 6 7 7 7 7 0 0 0 0 0 0 0 1 1 4 2 2 2 5 5 9 9 8 8 3 3 3 4 4 4 4 3 3 9 9 9 9 2 2 2 5 5 1 1 4 
                 268 |        lns |       open(improved) |       7993 |     0.05 |      38.69 |       N.A. | 3 3 3 3 3 3 3 6 6 6 6 9 9 9 9 9 1 1 1 7 2 2 4 7 7 0 0 0 5 5 5 8 2 2 2 2 2 7 6 6 6 5 8 2 2 7 7 1 1 1 
                 269 |        lns |       open(improved) |       8917 |     0.05 |       8.53 |       N.A. | 1 1 1 1 1 8 8 8 8 9 6 6 6 7 7 7 7 5 5 5 2 2 0 0 0 0 3 4 4 4 4 4 4 3 3 3 3 7 7 7 2 2 2 2 4 4 4 5 5 3 
                 270 |        lns |       open(improved) |       8498 |     0.05 |       8.80 |       N.A. | 0 0 1 1 1 1 1 1 1 1 1 7 7 7 7 9 9 9 9 3 3 2 2 8 8 4 4 4 4 6 6 6 6 5 2 8 8 8 8 8 8 8 3 3 2 2 2 4 4 5 
                 271 |        lns |       open(improved) |      10514 |     0.03 |       2.94 |       N.A. | 0 0 0 0 0 0 0 0 2 2 2 2 2 7 7 7 7 7 5 9 9 9 3 3 3 3 3 8 8 8 5 5 5 1 1 1 1 8 8 8 9 9 5 5 5 5 1 1 1 2 
                 272 |        lns |       open(improved) |       7860 |     0.05 |      15.71 |       N.A. | 6 6 6 6 6 7 7 7 7 2 2 2 2 2 2 2 1 1 1 1 1 5 9 0 8 8 8 3 3 5 5 0 0 4 4 4 0 0 5 5 5 9 9 9 8 8 2 2 0 3 
                 273 |        lns |       open(improved) |       9437 |     0.03 |       1.19 |       N.A. | 5 5 5 5 5 5 1 1 1 1 1 1 1 3 3 3 3 6 9 9 9 8 4 4 4 4 2 0 0 0 7 7 7 8 8 8 6 6 6 6 6 6 6 4 4 4 2 2 2 0 
                 274 |        lns |       open(improved) |       8179 |     0.05 |      37.70 |       N.A. | 4 4 4 8 8 8 8 9 9 9 3 3 3 6 6 6 6 6 0 5 1 1 1 5 5 5 5 7 7 0 0 0 0 0 0 2 2 3 3 3 5 5 1 1 0 0 2 2 5 1 
                 275 |        lns |       open(improved) |       9039 |     0.05 |      20.35 |       N.A. | 9 9 9 3 3 3 3 1 1 1 2 2 2 0 0 0 0 0 8 8 8 7 7 7 7 7 4 6 6 6 5 5 5 5 5 4 4 4 8 8 8 7 2 2 2 7 7 6 6 0 
                 276 |        lns |       open(improved) |       8604 |     0.05 |      33.55 |       N.A. | 9 9 9 9 9 0 0 0 0 0 0 1 1 1 2 2 2 8 8 8 7 6 3 5 5 5 4 3 3 3 7 7 7 7 6 5 5 5 4 4 3 3 3 7 5 5 6 1 8 8 
                 277 |        lns |       open(improved) |       8253 |     0.03 |       4.92 |       N.A. | 7 7 7 7 7 5 5 5 5 0 0 0 0 0 0 1 1 1 1 6 2 2 2 9 8 8 4 4 4 4 4 4 4 3 6 6 1 1 9 9 9 8 8 8 6 6 6 2 2 3 
                 278 |        lns |       open(improved) |       7816 |     0.05 |      34.33 |       N.A. | 6 6 6 6 6 6 4 4 4 4 4 4 4 9 3 3 3 8 7 2 2 5 5 1 1 1 1 1 5 5 8 8 9 9 9 9 5 5 5 0 0 0 0 0 8 1 1 3 3 2 
                 279 |        lns |       open(improved) |       7477 |     0.05 |      13.36 |       N.A. | 2 2 2 2 2 2 1 1 1 1 1 1 7 7 7 7 7 3 3 8 5 5 5 4 4 4 6 0 0 0 0 0 0 9 6 6 6 5 5 5 0 1 1 1 3 2 2 0 4 4 
                 280 |        lns |       open(improved) |       8913 |     0.05 |      14.25 |       N.A. | 1 1 1 1 1 1 0 0 0 0 0 0 2 2 2 7 7 7 7 8 3 5 5 5 5 9 9 9 9 9 9 3 6 5 5 2 2 2 2 4 4 3 3 5 6 6 6 5 3 3 
                 281 |        lns |       open(improved) |       9139 |     0.05 |      14.63 |       N.A. | 5 5 5 5 5 9 9 9 7 7 7 7 7 8 8 8 2 2 2 2 6 6 6 4 1 1 1 0 3 3 6 6 4 4 4 4 4 4 2 2 2 6 6 6 6 0 0 0 1 1 
                 282 |        lns |       open(improved) |       9645 |     0.05 |       9.51 |       N.A. | 6 6 6 1 1 1 1 1 4 4 4 4 4 4 5 5 5 5 8 8 8 8 8 7 7 0 0 0 9 3 3 3 3 3 3 3 0 0 0 0 2 2 7 7 9 9 9 0 0 2 
                 283 |        lns |       open(improved) |       9510 |     0.05 |      24.08 |       N.A. | 5 5 5 5 1 1 1 1 1 4 4 4 4 4 4 0 0 9 9 9 2 7 7 3 3 6 6 8 8 8 2 2 2 2 2 2 7 7 3 3 3 6 6 6 0 0 9 2 3 3 
                 284 |        lns |       open(improved) |       8387 |     0.05 |      15.90 |       N.A. | 1 1 1 1 1 1 8 8 8 8 8 5 5 5 4 4 4 4 4 0 2 2 2 6 3 3 7 7 0 0 0 0 0 0 0 2 9 9 6 6 6 6 6 6 6 7 4 2 2 3 
                 285 |        lns |       open(improved) |       8779 |     0.01 |       1.47 |       N.A. | 3 3 2 2 2 2 2 2 2 8 8 8 8 8 8 8 8 7 7 7 7 9 9 9 9 9 4 0 1 1 1 1 1 1 0 0 4 4 4 4 5 5 6 6 6 1 1 5 5 0 
                 286 |        lns |       open(improved) |       8305 |     0.05 |       7.34 |       N.A. | 9 9 9 9 9 0 0 7 7 2 2 2 2 2 2 2 5 1 1 1 1 1 1 4 4 4 8 6 6 6 3 3 3 3 8 8 8 5 4 4 4 6 6 8 3 3 0 0 8 1 
                 287 |        lns |       open(improved) |      10379 |     0.05 |      26.62 |       N.A. | 1 1 1 1 1 1 1 1 3 3 3 3 3 5 5 5 5 5 5 9 9 6 0 0 0 2 2 2 2 2 2 7 7 8 8 4 4 4 9 9 9 6 8 8 8 0 0 0 1 1 
                 288 |        lns |       open(improved) |       9962 |     0.05 |      18.36 |       N.A. | 4 4 6 6 6 6 6 6 6 6 0 0 0 3 3 3 3 3 2 2 9 5 5 5 8 8 8 8 7 7 9 9 9 9 5 5 5 1 1 1 1 1 9 9 2 2 0 0 0 0 
                 289 |        lns |       open(improved) |       8420 |     0.10 |      48.15 |       N.A. | 2 2 2 4 4 4 4 4 4 9 9 9 8 8 7 3 3 3 3 6 5 5 1 1 0 0 0 0 0 0 7 7 7 7 5 5 5 1 3 3 3 3 0 0 7 1 5 5 1 3 
                 290 |        lns |       open(improved) |       9362 |     0.05 |      12.43 |       N.A. | 3 3 3 3 3 0 0 0 0 6 6 6 6 6 6 2 2 2 2 8 4 4 4 9 9 1 1 5 5 5 5 5 8 8 8 8 4 4 7 7 7 2 2 2 9 8 1 5 5 4 
                 291 |        lns |       open(improved) |       9433 |     0.05 |      16.81 |       N.A. | 9 2 2 2 2 2 2 8 8 8 8 8 8 0 0 0 0 0 0 4 5 5 6 6 6 7 7 3 1 4 4 4 4 5 5 5 5 5 6 6 3 3 3 7 4 7 7 3 3 1 
                 292 |        lns |       open(improved) |       8497 |     0.05 |      19.13 |       N.A. | 7 7 7 7 7 0 0 0 0 0 8 8 8 8 8 9 9 9 3 5 5 2 2 2 4 4 4 4 1 1 6 6 6 6 6 3 3 2 2 2 1 1 1 5 5 5 5 3 2 2 
                 293 |        lns |       open(improved) |       9167 |     0.05 |     151.52 |       N.A. | 9 9 9 9 0 0 0 0 0 0 0 8 8 8 8 2 2 2 4 4 7 7 6 6 6 3 3 5 5 1 1 1 1 1 7 7 7 6 6 6 4 4 4 1 1 5 5 3 3 6 
                 294 |        lns |       open(improved) |       8951 |     0.03 |       4.83 |       N.A. | 0 0 0 0 0 5 5 7 7 7 7 2 2 2 2 2 2 9 9 9 9 8 8 8 8 6 3 3 3 3 8 8 8 4 4 4 4 1 6 6 6 1 1 8 8 3 3 9 4 1 
